id,airport_code,captured_at_local,taxis_in_holding,taxis_at_curb,active_lanes_json,lane_capacity_per_15m
16654,BKK,2026-02-20 05:15,159,50,"[60, 61, 63, 64]",28
16655,BKK,2026-02-20 05:30,161,40,"[60, 61, 65, 68]",16
16656,BKK,2026-02-20 05:45,202,51,"[62, 64, 65, 67, 68]",25
16657,BKK,2026-02-20 06:00,212,57,,20
16658,BKK,2026-02-20 06:15,187,57,"[60, 62, 64, 71, 72]",20
16659,BKK,2026-02-20 06:30,174,57,"[64, 65, 66, 67, 69]",30
16660,BKK,2026-02-20 06:45,194,52,"[61, 65, 67, 69, 70]",30
16661,BKK,2026-02-20 07:00,230,44,"[60, 65, 66, 67, 69, 71, 72]",49
16662,BKK,2026-02-20 07:15,267,76,"[60, 63, 66, 67, 68, 72]",36
16663,BKK,2026-02-20 07:30,238,67,"[62, 64, 65, 67, 68, 69, 71]",70
16664,BKK,2026-02-20 07:45,244,56,"[61, 63, 66, 67, 69, 70, 71]",49
16665,BKK,2026-02-20 08:00,182,29,"[63, 64, 68, 71]",36
16666,BKK,2026-02-20 08:15,208,46,"[62, 63, 66, 69]",44
16667,BKK,2026-02-20 08:30,168,44,,20
16668,BKK,2026-02-20 08:45,172,72,"[62, 63, 67, 72]",28
16669,BKK,2026-02-20 09:00,191,32,"[63, 65, 67, 68]",48
16670,BKK,2026-02-20 09:15,227,56,"[60, 61, 63, 69]",56
16671,BKK,2026-02-20 09:30,197,58,"[61, 66, 70, 71]",40
16672,BKK,2026-02-20 09:45,200,48,"[60, 63, 69, 70]",36
16673,BKK,2026-02-20 10:00,216,50,"[61, 63, 65, 66, 71]",35
16674,BKK,2026-02-20 10:15,248,78,"[60, 61, 63, 65, 66]",45
16675,BKK,2026-02-20 10:30,232,47,"[61, 68, 69, 71, 72]",25
16676,BKK,2026-02-20 10:45,210,57,"[61, 62, 63, 70, 71]",50
16677,BKK,2026-02-20 11:00,151,59,"[63, 64, 68, 69]",32
16678,BKK,2026-02-20 11:15,167,52,"[63, 64, 66, 68]",28
16679,BKK,2026-02-20 11:30,183,58,"[65, 66, 69, 72]",40
16680,BKK,2026-02-20 11:45,172,47,"[61, 62, 64, 69]",36
16681,BKK,2026-02-20 12:00,169,35,"[66, 68, 71]",27
16682,BKK,2026-02-20 12:15,214,50,"[60, 64, 68, 71]",40
16683,BKK,2026-02-20 12:30,168,42,"[60, 69, 71]",24
16684,BKK,2026-02-20 12:45,164,64,"[61, 62, 70, 72]",36
16685,BKK,2026-02-20 13:00,115,49,"[64, 65, 70]",36
16686,BKK,2026-02-20 13:15,195,43,"[64, 67, 69]",24
16687,BKK,2026-02-20 13:30,179,75,"[64, 65, 70]",18
16688,BKK,2026-02-20 13:45,173,68,"[65, 69, 72]",30
16689,BKK,2026-02-20 14:00,170,32,"[63, 65, 72]",15
16690,BKK,2026-02-20 14:15,142,40,"[61, 64, 71]",24
16691,BKK,2026-02-20 14:30,121,13,"[60, 69]",10
16692,BKK,2026-02-20 14:45,119,35,"[61, 64, 72]",18
16693,BKK,2026-02-20 15:00,183,59,"[60, 65, 68, 69]",56
16694,BKK,2026-02-20 15:15,177,50,"[63, 66, 69, 72]",28
16695,BKK,2026-02-20 15:30,170,40,"[61, 62, 65, 67]",28
16696,BKK,2026-02-20 15:45,149,38,,28
16697,BKK,2026-02-20 16:00,178,62,"[60, 63, 69, 70]",52
16698,BKK,2026-02-20 16:15,171,44,"[63, 64, 66, 68]",40
16699,BKK,2026-02-20 16:30,260,46,"[60, 62, 64, 72]",40
16700,BKK,2026-02-20 16:45,215,51,"[61, 62, 69, 70]",36
16701,BKK,2026-02-20 17:00,238,62,"[60, 69, 70, 72]",24
16702,BKK,2026-02-20 17:15,231,40,"[61, 63, 64, 67]",48
16703,BKK,2026-02-20 17:30,191,51,"[60, 64, 65, 66]",52
16704,BKK,2026-02-20 17:45,168,54,"[61, 66, 68, 69, 70]",60
16705,BKK,2026-02-20 18:00,213,46,"[60, 66, 68, 72]",24
16706,BKK,2026-02-20 18:15,219,41,"[60, 65, 67, 68]",40
16707,BKK,2026-02-20 18:30,166,47,,28
16708,BKK,2026-02-20 18:45,164,69,"[62, 64, 65, 70]",32
16709,BKK,2026-02-20 19:00,146,43,"[62, 67, 68]",24
16710,BKK,2026-02-20 19:15,114,39,"[62, 66, 71]",18
16711,BKK,2026-02-20 19:30,153,50,"[61, 63, 69]",21
16712,BKK,2026-02-20 19:45,152,50,"[62, 69, 71]",24
16713,BKK,2026-02-20 20:00,136,33,"[67, 71]",18
16714,BKK,2026-02-20 20:15,108,43,"[64, 65]",12
16715,BKK,2026-02-20 20:30,150,29,"[65, 66, 71]",27
16716,BKK,2026-02-20 20:45,135,54,"[65, 68, 72]",30
16717,BKK,2026-02-20 21:00,142,46,"[60, 63, 69]",15
16718,BKK,2026-02-20 21:15,147,29,"[60, 70]",16
16719,BKK,2026-02-20 21:30,125,38,,20
16720,BKK,2026-02-20 21:45,148,39,"[62, 63, 65]",15
16721,BKK,2026-02-20 22:00,150,40,"[60, 63, 65]",18
16722,BKK,2026-02-20 22:15,161,46,"[60, 62, 64]",21
16723,BKK,2026-02-20 22:30,157,33,"[61, 63, 68]",18
16724,BKK,2026-02-20 22:45,141,35,"[65, 66, 69]",18
16725,BKK,2026-02-20 23:00,253,69,"[60, 61, 62, 63, 68, 71, 72]",42
16726,BKK,2026-02-20 23:15,281,88,,49
16727,BKK,2026-02-20 23:30,238,79,"[61, 62, 63, 65, 67, 70, 71]",56
16728,BKK,2026-02-20 23:45,227,56,"[60, 63, 64, 66, 67, 68, 71]",56
16729,BKK,2026-02-21 00:00,165,49,"[61, 63, 65, 66, 68]",30
16730,BKK,2026-02-21 00:15,167,45,"[60, 63, 65, 69, 70]",25
16731,BKK,2026-02-21 00:30,145,33,"[61, 62, 64, 66, 70]",20
16732,BKK,2026-02-21 00:45,121,34,"[63, 64, 66, 71, 72]",25
16733,BKK,2026-02-21 01:00,173,50,"[65, 66, 67, 69, 71]",20
16734,BKK,2026-02-21 01:15,165,42,"[66, 68, 69, 71, 72]",20
16735,BKK,2026-02-21 01:30,122,28,"[60, 62, 63, 66, 68]",30
16736,BKK,2026-02-21 01:45,127,32,"[60, 63, 66, 69, 72]",40
16737,BKK,2026-02-21 02:00,102,31,"[63, 65, 72]",12
16738,BKK,2026-02-21 02:15,74,33,"[60, 64, 67]",18
16739,BKK,2026-02-21 02:30,107,32,"[64, 67, 72]",15
16740,BKK,2026-02-21 02:45,83,35,"[61, 66, 70]",18
16741,BKK,2026-02-21 03:00,87,26,"[66, 68]",8
16742,BKK,2026-02-21 03:15,102,19,"[63, 72]",10
16743,BKK,2026-02-21 03:30,76,22,"[61, 64]",16
16744,BKK,2026-02-21 03:45,60,27,"[62, 67]",8
16745,BKK,2026-02-21 04:00,99,23,"[60, 65]",12
16746,BKK,2026-02-21 04:15,97,25,"[60, 69]",8
16747,BKK,2026-02-21 04:30,90,28,"[60, 62]",8
16748,BKK,2026-02-21 04:45,106,20,"[65, 66]",8
16749,BKK,2026-02-21 05:00,186,50,"[60, 63, 67, 68, 69]",20
16750,BKK,2026-02-21 05:15,183,55,"[60, 63, 64, 65, 68, 69]",42
16751,BKK,2026-02-21 05:30,243,48,"[65, 69, 70, 71, 72]",45
16752,BKK,2026-02-21 05:45,188,57,"[60, 62, 64, 66, 67]",20
16753,BKK,2026-02-21 06:00,194,42,"[62, 63, 65, 68, 70]",30
16754,BKK,2026-02-21 06:15,215,54,"[60, 62, 63, 64, 67, 71]",30
16755,BKK,2026-02-21 06:30,157,50,"[60, 61, 64, 69, 71]",30
16756,BKK,2026-02-21 06:45,219,63,"[60, 62, 67, 69, 70, 72]",48
16757,BKK,2026-02-21 07:00,256,65,"[61, 63, 64, 65, 69, 70, 71]",28
16758,BKK,2026-02-21 07:15,273,69,"[61, 66, 67, 68, 69, 70, 71]",56
16759,BKK,2026-02-21 07:30,235,64,"[61, 64, 65, 66, 67, 70, 72]",49
16760,BKK,2026-02-21 07:45,303,76,"[64, 65, 66, 68, 69, 71, 72]",70
16761,BKK,2026-02-21 08:00,214,48,"[62, 63, 69, 70, 71]",55
16762,BKK,2026-02-21 08:15,203,54,,45
16763,BKK,2026-02-21 08:30,177,28,"[64, 66, 67, 68, 69]",35
16764,BKK,2026-02-21 08:45,199,63,"[62, 66, 67, 68, 70]",45
16765,BKK,2026-02-21 09:00,139,41,"[64, 65, 69]",27
16766,BKK,2026-02-21 09:15,179,38,"[64, 70, 72]",27
16767,BKK,2026-02-21 09:30,222,58,"[63, 65, 68]",24
16768,BKK,2026-02-21 09:45,208,39,"[66, 70, 71]",24
16769,BKK,2026-02-21 10:00,167,22,"[61, 63, 66, 69]",20
16770,BKK,2026-02-21 10:15,191,43,"[66, 67, 70, 71]",32
16771,BKK,2026-02-21 10:30,212,52,"[60, 62, 66, 69]",36
16772,BKK,2026-02-21 10:45,194,51,"[63, 64, 66, 69]",28
16773,BKK,2026-02-21 11:00,142,41,"[60, 63, 64, 67]",36
16774,BKK,2026-02-21 11:15,179,68,"[62, 63, 67, 71]",48
16775,BKK,2026-02-21 11:30,166,35,"[61, 64, 67, 72]",56
16776,BKK,2026-02-21 11:45,176,45,"[67, 68, 70, 72]",32
16777,BKK,2026-02-21 12:00,240,53,"[61, 64, 66, 68, 72]",50
16778,BKK,2026-02-21 12:15,205,65,"[60, 62, 63, 67, 72]",60
16779,BKK,2026-02-21 12:30,190,58,"[61, 63, 64, 69, 71, 72]",60
16780,BKK,2026-02-21 12:45,163,49,"[65, 68, 69, 70, 71]",50
16781,BKK,2026-02-21 13:00,208,62,"[62, 63, 64, 66]",36
16782,BKK,2026-02-21 13:15,163,65,"[61, 62, 64, 69, 70]",65
16783,BKK,2026-02-21 13:30,171,60,"[61, 62, 63, 65, 68]",45
16784,BKK,2026-02-21 13:45,209,66,"[61, 62, 64, 67, 68]",35
16785,BKK,2026-02-21 14:00,85,41,"[62, 68]",10
16786,BKK,2026-02-21 14:15,78,27,"[60, 68]",8
16787,BKK,2026-02-21 14:30,101,28,"[64, 65]",12
16788,BKK,2026-02-21 14:45,97,19,"[62, 69]",8
16789,BKK,2026-02-21 15:00,133,54,"[62, 63, 64]",27
16790,BKK,2026-02-21 15:15,126,39,"[62, 65, 68]",30
16791,BKK,2026-02-21 15:30,135,33,"[62, 68, 71]",18
16792,BKK,2026-02-21 15:45,113,49,"[62, 68, 71]",27
16793,BKK,2026-02-21 16:00,139,56,"[60, 61, 64, 67, 68]",45
16794,BKK,2026-02-21 16:15,192,49,"[60, 61, 63, 67, 69]",50
16795,BKK,2026-02-21 16:30,187,63,"[65, 68, 69, 70, 72]",35
16796,BKK,2026-02-21 16:45,178,31,"[63, 65, 66, 69, 71]",40
16797,BKK,2026-02-21 17:00,208,52,"[62, 63, 70, 71]",36
16798,BKK,2026-02-21 17:15,208,41,"[65, 66, 70, 71]",28
16799,BKK,2026-02-21 17:30,162,47,"[63, 64, 65, 68]",48
16800,BKK,2026-02-21 17:45,205,47,"[60, 64, 66, 71]",32
16801,BKK,2026-02-21 18:00,209,67,"[64, 68, 69, 71, 72]",50
16802,BKK,2026-02-21 18:15,164,35,"[60, 61, 66, 68]",36
16803,BKK,2026-02-21 18:30,166,58,"[60, 63, 70, 72]",28
16804,BKK,2026-02-21 18:45,173,49,"[62, 63, 65, 67, 72]",30
16805,BKK,2026-02-21 19:00,222,49,"[63, 65, 67, 69, 72]",40
16806,BKK,2026-02-21 19:15,206,43,"[60, 63, 64, 65, 69]",50
16807,BKK,2026-02-21 19:30,163,57,"[60, 61, 63, 64]",20
16808,BKK,2026-02-21 19:45,182,42,"[67, 68, 69, 71]",24
16809,BKK,2026-02-21 20:00,138,46,"[68, 70]",18
16810,BKK,2026-02-21 20:15,166,34,"[60, 66, 71]",33
16811,BKK,2026-02-21 20:30,141,36,"[61, 70]",12
16812,BKK,2026-02-21 20:45,134,35,"[69, 71]",12
16813,BKK,2026-02-21 21:00,153,46,"[62, 68, 71]",30
16814,BKK,2026-02-21 21:15,122,15,"[63, 70]",18
16815,BKK,2026-02-21 21:30,132,35,"[61, 63, 70]",15
16816,BKK,2026-02-21 21:45,75,41,"[63, 68]",18
16817,BKK,2026-02-21 22:00,174,59,"[61, 65, 68, 69]",24
16818,BKK,2026-02-21 22:15,170,43,"[61, 62, 63, 70]",32
16819,BKK,2026-02-21 22:30,145,42,"[60, 67, 71, 72]",16
16820,BKK,2026-02-21 22:45,164,41,"[60, 61, 68, 70]",28
16821,BKK,2026-02-21 23:00,248,77,"[60, 63, 66, 67, 68, 69, 71, 72]",72
16822,BKK,2026-02-21 23:15,258,75,"[60, 62, 63, 64, 67, 68, 71]",49
16823,BKK,2026-02-21 23:30,246,61,"[60, 61, 63, 64, 65, 69, 70]",42
16824,BKK,2026-02-21 23:45,262,60,"[60, 61, 63, 68, 70, 71, 72]",49
16825,BKK,2026-02-22 00:00,142,31,"[60, 66, 68, 71, 72]",30
16826,BKK,2026-02-22 00:15,150,36,"[62, 65, 66, 67, 72]",20
16827,BKK,2026-02-22 00:30,163,38,"[61, 62, 68, 69, 70]",20
16828,BKK,2026-02-22 00:45,179,55,"[62, 64, 65, 66, 67]",20
16829,BKK,2026-02-22 01:00,133,35,"[61, 66, 67, 71]",20
16830,BKK,2026-02-22 01:15,131,33,"[60, 63, 70, 72]",16
16831,BKK,2026-02-22 01:30,142,38,"[62, 64, 71, 72]",20
16832,BKK,2026-02-22 01:45,149,38,"[60, 61, 67, 71]",16
16833,BKK,2026-02-22 02:00,106,28,"[60, 65]",16
16834,BKK,2026-02-22 02:15,83,20,"[61, 71]",8
16835,BKK,2026-02-22 02:30,101,16,"[62, 71]",10
16836,BKK,2026-02-22 02:45,87,16,"[65, 70]",8
16837,BKK,2026-02-22 03:00,88,22,"[65, 70]",8
16838,BKK,2026-02-22 03:15,69,33,"[60, 68]",14
16839,BKK,2026-02-22 03:30,95,16,"[60, 62]",8
16840,BKK,2026-02-22 03:45,79,19,"[62, 71]",12
16841,BKK,2026-02-22 04:00,97,31,"[63, 65]",10
16842,BKK,2026-02-22 04:15,75,17,"[70, 71]",10
16843,BKK,2026-02-22 04:30,94,29,"[61, 62]",12
16844,BKK,2026-02-22 04:45,77,14,"[62, 70]",14
16845,BKK,2026-02-22 05:00,166,35,"[61, 63, 66, 68]",16
16846,BKK,2026-02-22 05:15,154,49,"[60, 69, 71, 72]",32
16847,BKK,2026-02-22 05:30,142,43,"[61, 63, 64, 72]",20
16848,BKK,2026-02-22 05:45,168,44,"[60, 61, 63, 64, 72]",30
16849,BKK,2026-02-22 06:00,223,55,"[64, 66, 67, 69, 70, 71]",30
16850,BKK,2026-02-22 06:15,201,60,"[63, 64, 65, 68, 69]",30
16851,BKK,2026-02-22 06:30,230,69,"[61, 62, 63, 64, 65, 72]",42
16852,BKK,2026-02-22 06:45,221,61,"[60, 61, 62, 65, 68, 70]",36
16853,BKK,2026-02-22 07:00,240,67,"[60, 62, 64, 67, 69, 70, 71]",56
16854,BKK,2026-02-22 07:15,255,71,"[60, 61, 62, 63, 65, 70, 71]",42
16855,BKK,2026-02-22 07:30,303,86,"[60, 63, 65, 68, 69, 71, 72]",84
16856,BKK,2026-02-22 07:45,214,66,"[60, 61, 63, 64, 68, 69, 72]",42
16857,BKK,2026-02-22 08:00,239,60,"[62, 63, 67, 68, 69, 70]",60
16858,BKK,2026-02-22 08:15,236,54,"[60, 63, 64, 65, 67, 70]",60
16859,BKK,2026-02-22 08:30,243,58,"[60, 61, 66, 67, 68, 70]",42
16860,BKK,2026-02-22 08:45,234,64,"[60, 61, 65, 66, 69, 72]",30
16861,BKK,2026-02-22 09:00,210,50,"[60, 62, 66, 67, 72]",30
16862,BKK,2026-02-22 09:15,168,57,"[60, 61, 62, 63, 65]",45
16863,BKK,2026-02-22 09:30,248,53,"[62, 63, 65, 69, 70]",60
16864,BKK,2026-02-22 09:45,190,47,"[62, 63, 68, 69, 71]",20
16865,BKK,2026-02-22 10:00,190,65,"[64, 66, 67, 70, 71]",55
16866,BKK,2026-02-22 10:15,186,51,"[62, 64, 65, 68, 69]",30
16867,BKK,2026-02-22 10:30,293,54,"[60, 62, 64, 67, 70]",35
16868,BKK,2026-02-22 10:45,252,76,"[60, 61, 68, 71, 72]",55
16869,BKK,2026-02-22 11:00,241,47,"[61, 62, 67, 71, 72]",40
16870,BKK,2026-02-22 11:15,190,54,"[62, 63, 69, 70, 72]",55
16871,BKK,2026-02-22 11:30,241,48,"[60, 63, 69, 71, 72]",40
16872,BKK,2026-02-22 11:45,239,75,"[66, 68, 69, 70, 71]",45
16873,BKK,2026-02-22 12:00,197,31,"[61, 66, 68]",36
16874,BKK,2026-02-22 12:15,183,53,"[64, 65, 71]",30
16875,BKK,2026-02-22 12:30,114,58,"[61, 65, 66]",36
16876,BKK,2026-02-22 12:45,174,49,"[61, 67, 71]",30
16877,BKK,2026-02-22 13:00,165,46,"[62, 63, 64, 65, 69]",35
16878,BKK,2026-02-22 13:15,246,64,"[61, 62, 63, 64, 72]",45
16879,BKK,2026-02-22 13:30,168,65,"[63, 65, 68, 70, 72]",40
16880,BKK,2026-02-22 13:45,212,42,"[61, 63, 69, 70, 71]",35
16881,BKK,2026-02-22 14:00,112,43,"[69, 70, 71]",18
16882,BKK,2026-02-22 14:15,169,38,"[66, 67, 68]",21
16883,BKK,2026-02-22 14:30,164,30,"[67, 68, 69]",21
16884,BKK,2026-02-22 14:45,150,34,"[67, 69, 71]",15
16885,BKK,2026-02-22 15:00,189,54,"[63, 64, 66, 70]",24
16886,BKK,2026-02-22 15:15,231,47,"[63, 66, 70, 72]",32
16887,BKK,2026-02-22 15:30,149,40,"[62, 64, 65, 72]",16
16888,BKK,2026-02-22 15:45,162,49,"[61, 62, 69, 72]",28
16889,BKK,2026-02-22 16:00,148,56,"[64, 68, 72]",27
16890,BKK,2026-02-22 16:15,182,40,"[60, 62, 66]",30
16891,BKK,2026-02-22 16:30,179,35,"[61, 67, 70]",27
16892,BKK,2026-02-22 16:45,138,25,"[65, 70, 72]",15
16893,BKK,2026-02-22 17:00,183,54,"[61, 62, 66, 72]",44
16894,BKK,2026-02-22 17:15,201,67,"[61, 66, 68, 70]",28
16895,BKK,2026-02-22 17:30,212,58,"[62, 63, 68, 71]",32
16896,BKK,2026-02-22 17:45,226,47,"[60, 63, 68, 71]",32
16897,BKK,2026-02-22 18:00,160,49,"[60, 64, 68]",36
16898,BKK,2026-02-22 18:15,143,47,"[62, 65, 71]",21
16899,BKK,2026-02-22 18:30,134,41,"[60, 67, 71]",24
16900,BKK,2026-02-22 18:45,177,34,,39
16901,BKK,2026-02-22 19:00,253,58,"[61, 66, 68, 71]",36
16902,BKK,2026-02-22 19:15,178,51,"[60, 61, 62, 64, 68]",35
16903,BKK,2026-02-22 19:30,234,59,"[61, 62, 63, 65]",28
16904,BKK,2026-02-22 19:45,236,60,"[61, 63, 64, 65]",32
16905,BKK,2026-02-22 20:00,140,43,"[61, 68, 72]",30
16906,BKK,2026-02-22 20:15,140,33,"[65, 72]",12
16907,BKK,2026-02-22 20:30,152,39,"[62, 63, 68]",21
16908,BKK,2026-02-22 20:45,163,41,"[62, 63, 64]",21
16909,BKK,2026-02-22 21:00,146,35,"[64, 67, 68]",33
16910,BKK,2026-02-22 21:15,123,25,"[61, 64, 71]",27
16911,BKK,2026-02-22 21:30,158,25,"[60, 64, 67]",12
16912,BKK,2026-02-22 21:45,177,30,"[62, 63]",16
16913,BKK,2026-02-22 22:00,185,39,,24
16914,BKK,2026-02-22 22:15,123,46,"[60, 65, 69]",18
16915,BKK,2026-02-22 22:30,127,24,"[63, 64, 70]",15
16916,BKK,2026-02-22 22:45,163,45,"[61, 65, 66]",12
16917,BKK,2026-02-22 23:00,219,69,"[63, 64, 65, 70, 71, 72]",42
16918,BKK,2026-02-22 23:15,220,72,"[60, 65, 66, 68, 70, 72]",48
16919,BKK,2026-02-22 23:30,201,74,"[60, 61, 65, 66, 68, 69]",54
16920,BKK,2026-02-22 23:45,282,74,"[60, 65, 67, 68, 70, 72]",36
16921,BKK,2026-02-23 00:00,150,44,"[61, 63, 68, 69, 70]",35
16922,BKK,2026-02-23 00:15,174,40,"[64, 66, 67, 69, 71]",25
16923,BKK,2026-02-23 00:30,132,35,"[61, 64, 66, 70, 72]",20
16924,BKK,2026-02-23 00:45,162,42,"[60, 61, 62, 65, 67]",20
16925,BKK,2026-02-23 01:00,185,46,"[63, 65, 69, 71, 72]",20
16926,BKK,2026-02-23 01:15,126,34,"[60, 61, 62, 63, 72]",20
16927,BKK,2026-02-23 01:30,145,36,"[61, 64, 67, 68, 70]",25
16928,BKK,2026-02-23 01:45,139,42,"[60, 61, 64, 69, 72]",30
16929,BKK,2026-02-23 02:00,127,24,"[65, 69, 70]",15
16930,BKK,2026-02-23 02:15,126,31,"[60, 71, 72]",12
16931,BKK,2026-02-23 02:30,97,27,"[61, 63, 72]",24
16932,BKK,2026-02-23 02:45,117,45,"[65, 67, 71]",12
16933,BKK,2026-02-23 03:00,78,30,"[60, 62]",10
16934,BKK,2026-02-23 03:15,76,25,"[69, 70]",8
16935,BKK,2026-02-23 03:30,80,18,"[63, 70]",10
16936,BKK,2026-02-23 03:45,113,18,"[63, 72]",12
16937,BKK,2026-02-23 04:00,76,29,"[62, 63]",8
16938,BKK,2026-02-23 04:15,79,30,,10
16939,BKK,2026-02-23 04:30,53,20,"[67, 69]",8
16940,BKK,2026-02-23 04:45,113,27,"[60, 68]",8
16941,BKK,2026-02-23 05:00,150,32,"[62, 63, 67, 69]",16
16942,BKK,2026-02-23 05:15,145,41,"[62, 64, 66, 71]",28
16943,BKK,2026-02-23 05:30,164,42,"[63, 65, 66, 72]",28
16944,BKK,2026-02-23 05:45,147,51,"[62, 64, 70, 71]",40
16945,BKK,2026-02-23 06:00,206,47,"[61, 63, 65, 67, 69, 70]",36
16946,BKK,2026-02-23 06:15,181,55,"[61, 62, 63, 66, 70, 71]",54
16947,BKK,2026-02-23 06:30,237,49,"[61, 64, 66, 67, 68, 71]",36
16948,BKK,2026-02-23 06:45,208,62,"[61, 62, 65, 67, 71]",40
16949,BKK,2026-02-23 07:00,272,87,"[60, 62, 63, 65, 70, 71, 72]",42
16950,BKK,2026-02-23 07:15,227,53,"[63, 64, 66, 68, 69, 70, 71]",70
16951,BKK,2026-02-23 07:30,267,83,"[60, 62, 64, 66, 70, 71, 72]",63
16952,BKK,2026-02-23 07:45,248,61,"[60, 61, 63, 67, 69, 70, 71]",49
16953,BKK,2026-02-23 08:00,174,69,"[61, 67, 68, 72]",44
16954,BKK,2026-02-23 08:15,192,46,"[64, 66, 70, 71]",36
16955,BKK,2026-02-23 08:30,161,65,"[61, 62, 70, 71]",52
16956,BKK,2026-02-23 08:45,211,49,"[60, 62, 67, 69]",28
16957,BKK,2026-02-23 09:00,190,71,"[62, 64, 66, 69, 72]",25
16958,BKK,2026-02-23 09:15,194,75,"[60, 61, 68, 70, 71]",55
16959,BKK,2026-02-23 09:30,245,63,"[62, 63, 64, 66, 67, 69]",54
16960,BKK,2026-02-23 09:45,244,82,"[60, 61, 63, 65, 68, 71]",66
16961,BKK,2026-02-23 10:00,210,50,"[67, 69, 71]",18
16962,BKK,2026-02-23 10:15,140,46,"[64, 66, 70, 71]",40
16963,BKK,2026-02-23 10:30,165,60,"[64, 69, 70]",36
16964,BKK,2026-02-23 10:45,136,41,"[61, 65, 72]",24
16965,BKK,2026-02-23 11:00,241,47,"[62, 63, 68, 70]",36
16966,BKK,2026-02-23 11:15,156,68,"[63, 65, 68, 69]",44
16967,BKK,2026-02-23 11:30,188,53,"[61, 62, 65, 69]",36
16968,BKK,2026-02-23 11:45,151,47,"[60, 67, 71, 72]",24
16969,BKK,2026-02-23 12:00,212,36,"[60, 69, 70, 72]",24
16970,BKK,2026-02-23 12:15,138,51,"[60, 69, 70, 71]",44
16971,BKK,2026-02-23 12:30,236,70,"[62, 64, 69, 71]",24
16972,BKK,2026-02-23 12:45,156,47,"[66, 69, 70, 71]",32
16973,BKK,2026-02-23 13:00,159,70,"[60, 61, 64, 65]",44
16974,BKK,2026-02-23 13:15,185,62,"[60, 61, 71, 72]",24
16975,BKK,2026-02-23 13:30,179,39,"[61, 69, 70, 72]",36
16976,BKK,2026-02-23 13:45,197,64,"[62, 66, 69, 71]",40
16977,BKK,2026-02-23 14:00,111,30,"[67, 68]",10
16978,BKK,2026-02-23 14:15,127,30,"[60, 70]",10
16979,BKK,2026-02-23 14:30,133,27,"[61, 72]",16
16980,BKK,2026-02-23 14:45,114,19,"[65, 70]",10
16981,BKK,2026-02-23 15:00,144,45,"[62, 64, 67]",30
16982,BKK,2026-02-23 15:15,178,40,"[65, 66, 69]",18
16983,BKK,2026-02-23 15:30,133,43,"[60, 65, 72]",24
16984,BKK,2026-02-23 15:45,164,33,"[61, 66, 68]",18
16985,BKK,2026-02-23 16:00,214,71,"[60, 61, 63, 65, 72]",45
16986,BKK,2026-02-23 16:15,193,37,"[62, 65, 69, 70, 71]",35
16987,BKK,2026-02-23 16:30,187,54,"[60, 64, 65, 67, 71]",50
16988,BKK,2026-02-23 16:45,149,50,"[61, 64, 65, 71, 72]",45
16989,BKK,2026-02-23 17:00,247,78,"[60, 61, 63, 64, 67]",50
16990,BKK,2026-02-23 17:15,201,53,"[65, 66, 67, 68, 72]",45
16991,BKK,2026-02-23 17:30,239,39,"[62, 65, 66, 67, 69]",30
16992,BKK,2026-02-23 17:45,205,65,"[63, 64, 66, 71, 72]",50
16993,BKK,2026-02-23 18:00,265,69,"[60, 63, 65, 67, 71]",20
16994,BKK,2026-02-23 18:15,177,60,"[61, 63, 65, 69, 72]",35
16995,BKK,2026-02-23 18:30,193,58,"[61, 62, 65, 67, 69]",45
16996,BKK,2026-02-23 18:45,220,63,"[61, 63, 67, 69, 72]",50
16997,BKK,2026-02-23 19:00,141,33,"[63, 69, 70]",21
16998,BKK,2026-02-23 19:15,158,46,"[65, 67, 70]",21
16999,BKK,2026-02-23 19:30,116,36,"[60, 62, 70]",27
17000,BKK,2026-02-23 19:45,159,43,"[68, 69, 71]",21
17001,BKK,2026-02-23 20:00,143,36,"[67, 70, 72]",21
17002,BKK,2026-02-23 20:15,121,31,"[63, 66, 69]",15
17003,BKK,2026-02-23 20:30,146,46,"[64, 67, 71]",27
17004,BKK,2026-02-23 20:45,144,43,"[61, 62, 70]",21
17005,BKK,2026-02-23 21:00,146,40,,21
17006,BKK,2026-02-23 21:15,145,34,"[60, 64]",18
17007,BKK,2026-02-23 21:30,171,40,"[67, 69, 72]",36
17008,BKK,2026-02-23 21:45,152,42,"[64, 65, 69]",27
17009,BKK,2026-02-23 22:00,229,62,"[60, 61, 66, 68, 69]",35
17010,BKK,2026-02-23 22:15,206,42,"[67, 68, 70, 71, 72]",30
17011,BKK,2026-02-23 22:30,145,43,"[62, 64, 65, 71]",20
17012,BKK,2026-02-23 22:45,193,45,"[65, 67, 68, 71]",28
17013,BKK,2026-02-23 23:00,240,60,"[60, 64, 66, 67, 70, 71, 72]",63
17014,BKK,2026-02-23 23:15,246,77,,56
17015,BKK,2026-02-23 23:30,292,79,"[60, 65, 66, 67, 68, 70, 71]",56
17016,BKK,2026-02-23 23:45,274,55,"[61, 62, 65, 66, 67, 68, 70]",56
17017,BKK,2026-02-24 00:00,165,47,"[63, 64, 65, 66, 67]",25
17018,BKK,2026-02-24 00:15,123,38,"[62, 65, 67, 68, 72]",20
17019,BKK,2026-02-24 00:30,159,38,"[62, 65, 69, 70, 72]",25
17020,BKK,2026-02-24 00:45,140,33,"[61, 64, 66, 69, 71]",20
17021,BKK,2026-02-24 01:00,123,35,"[60, 64, 68, 69, 71]",20
